date,name,gross,recovered,net,classification,technique,chains,in_scope_chain,bridge_hack,target_type,is_defi_protocol,defillamaId,category,sector
2026-04-30,Wasabi Perps,5500000.0,0.0,5500000.0,Protocol Logic,Admin Key Compromised,"Ethereum,Base,Berachain,Blast",True,False,DeFi Protocol,True,2900.0,Derivatives,Derivatives
2026-05-01,Bisq,858000.0,0.0,858000.0,Protocol Logic,Fake Bisq V1 Client Hack,Bitcoin,True,False,DeFi Protocol,True,2588.0,Dexs,DEX
2026-05-01,Sharwa.Finance,32850.0,0.0,32850.0,Protocol Logic,Oracle Price Manipulation,Arbitrum,True,False,DeFi Protocol,True,6876.0,Derivatives,Derivatives
2026-05-04,SmartCredit,72000.0,0.0,72000.0,Protocol Logic,Flashloan Exploit,Ethereum,True,False,DeFi Protocol,True,1687.0,Lending,Lending
2026-05-05,Ekubo,1400000.0,0.0,1400000.0,Protocol Logic,Improper Access Control Exploit,Ethereum,True,False,DeFi Protocol,True,3499.0,Dexs,DEX
2026-05-07,TrustedVolumes,6700000.0,0.0,6700000.0,Protocol Logic,Forged RFQ Orders,Ethereum,True,False,Other,False,,,Other
2026-05-10,Renegade,209000.0,209000.0,0.0,Protocol Logic,Unprotected Initializer Exploit,Arbitrum,True,False,DeFi Protocol,True,5103.0,Dexs,DEX
2026-05-11,INK Finance,140000.0,0.0,140000.0,Protocol Logic,Whitelisted Address Impersonation,Polygon,True,False,DeFi Protocol,True,,,Other
2026-05-12,Aurellion,456000.0,0.0,456000.0,Protocol Logic,Uninitialized Proxy Exploit,Arbitrum,True,False,RWA,False,,,Other
2026-05-12,SQ Protocol,346000.0,0.0,346000.0,Protocol Logic,Acces Control Exploit,BSC,True,False,DeFi Protocol,True,,,Other
2026-05-13,Transit Finance,1880000.0,0.0,1880000.0,Protocol Logic,Deprecated Smart Contract Exploit,Tron,True,False,DeFi Protocol,True,,,Other
2026-05-15,Thorchain DEX,10000000.0,0.0,10000000.0,Protocol Logic,Vault Churn Address Poisoning,"Bitcoin,Ethereum,Base,BSC",True,True,DeFi Protocol,True,412.0,Dexs,Bridge
2026-05-16,Adshares,628000.0,0.0,628000.0,Protocol Logic,Bridge Verification Bypass,Ethereum,True,True,Other,False,,,Bridge
2026-05-17,Verus-Ethereum Bridge,11500000.0,0.0,11500000.0,Protocol Logic,Bridge Verification Bypass,Ethereum,True,True,DeFi Protocol,True,,,Bridge
2026-05-17,SEA Token,153000.0,0.0,153000.0,Protocol Logic,Flashloan Price Manipulation,Arbitrum,True,False,Token,False,,,Other
2026-05-18,Echo Bridge,821000.0,0.0,821000.0,Infrastructure,Private Key Compromised,Monad,True,True,DeFi Protocol,True,4956.0,Bridge,Bridge
2026-05-19,HermesVault,30000.0,26000.0,4000.0,Protocol Logic,Rekeying Attack,Algorand,True,False,DeFi Protocol,True,,,Other
2026-05-19,Bankr,170000.0,0.0,170000.0,Infrastructure,Compromised Session Keys,Base,True,False,AI Agent,False,,Interface,Other
2026-05-20,MAP Protocol,110000.0,0.0,110000.0,Protocol Logic,Infinite Mint and Dump,"Ethereum,BSC",True,True,Chain,False,,,Bridge
2026-05-20,RetoSwap,2700000.0,0.0,2700000.0,Protocol Logic,ACK Message Frontrun Exploit,Monero,False,False,DeFi Protocol,True,,,Other
2026-05-22,Polymarket,700000.0,0.0,700000.0,Infrastructure,Private Key Compromised,Polygon,True,False,DeFi Protocol,True,,,Other
2026-05-23,Mure,11700.0,0.0,11700.0,Protocol Logic,Acces Control Exploit,Ethereum,True,False,DeFi Protocol,True,,,Other
2026-05-23,StablR,2800000.0,0.0,2800000.0,Infrastructure,Private Key Compromised,Ethereum,True,False,DeFi Protocol,True,,,Other
2026-05-24,Fractal Protocol,13700.0,0.0,13700.0,Protocol Logic,Flashloan Price Manipulation,Arbitrum,True,False,DeFi Protocol,True,,Yield,Yield
2026-05-25,WUSD.fi/Glove,200000.0,0.0,200000.0,Protocol Logic,Sybil Abuse,Ethereum,True,False,Liquidity Pool,False,,,Other
2026-05-25,Gnosis Users,3200000.0,0.0,3200000.0,Protocol Logic,Acces Control Exploit,"Ethereum,Base",True,False,Other,False,,,Other
2026-05-27,Stake DAO,91000.0,0.0,91000.0,Protocol Logic,Private Key Compromised,Arbitrum,True,False,DeFi Protocol,True,249.0,Yield,Yield
2026-05-28,DxSale,7300000.0,0.0,7300000.0,Protocol Logic,Ownership Override Attack,BSC,True,False,DeFi Protocol,True,1901.0,Launchpad,Other
