id,date,name,category,chain,funds_lost,funds_recovered,funds_returned,scam_type,scam_parent,year
283,,Paypal,CeFi,Ethereum,0.0,0.0,0.0,Other,Exploit/Other,
284,,Kanva,Token,Ethereum,0.0,0.0,0.0,Other,Exploit/Other,
285,,Mariofarm Finance,Yield Aggregator,Ethereum,0.0,0.0,0.0,Other,Exploit/Other,
286,,BURN ONE TOKEN,Token,Ethereum,0.0,0.0,0.0,Other,Exploit/Other,
287,,Transformers Finance,Token,Ethereum,0.0,0.0,0.0,Other,Exploit/Other,
288,2020-12-11,YFFS Finance,Yield Aggregator,Ethereum,130000.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2020
289,2020-11-23,TIM3,Token,Ethereum,25300.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2020
290,2020-11-24,Kosta Finance,Token,Ethereum,63376.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2020
291,2020-11-24,Dividend Token,Token,Ethereum,92360.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2020
292,2021-07-01,KoalaRise,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
293,2021-06-24,EverTiki,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
294,2021-07-01,DogeBoo,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
295,2021-07-01,FLOKI DOWN,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
296,2021-06-30,Trace Network,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
297,2021-06-15,RCums,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
298,2021-06-15,Foxography,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
299,2021-06-24,SafeSolarStar,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
300,2021-06-14,CocoBee,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
301,2021-06-30,CFInu,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
302,2021-06-12,OCTOPIX,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
304,2021-06-13,MIAU,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
305,2021-06-18,LOVELY SHIBA,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
306,2021-06-19,EverRise Token,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
307,,SuperSushi,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
308,2021-06-10,VOLCANOS,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
309,2021-06-11,RASIM OZAN,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
310,2021-06-29,SafeDoge,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
311,,Portal io,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
312,2021-06-08,FLOUR FINANCIAL,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
314,2021-06-28,DogeTeen,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
315,2021-06-04,unirocket,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
316,,ALLSTARDOGE,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
319,2021-06-25,Wolfy,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
320,2021-07-10,AnimalHouse Finance,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
321,2021-06-23,ChildDoge,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
322,2021-06-23,Olympus,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
323,,Astrokitties,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
324,2021-07-02,Cresco,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
325,2021-11-16,ShibaElonMars,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
327,2021-06-21,Papito,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
328,,DogeLord,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
329,2021-06-20,PepeRise,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
330,2021-06-20,MoneyWulf,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
331,2021-06-20,Shiba Inu Bone,Exchange (DEX),Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
332,2021-06-20,RAICHU TOKEN | raichutoken.com,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
333,,OniChan,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
334,2021-06-20,2Crazy,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
335,,TIKI,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
336,,OnlyFanGirls,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
337,2021-06-19,Player 2,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
338,2021-06-19,AmpChain,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
339,2021-06-19,MoonSquad,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
340,2021-06-19,PulseChain,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
341,2021-06-19,MoonRise,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
342,,CSHIBA,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
343,2021-07-09,Pera Finance,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
344,2021-06-19,Knight,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
345,,Platinum Coin,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
346,2021-06-19,VitaDAO.com,Token,Ethereum,626595.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
347,,Burn,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
348,2021-06-18,HEXICO,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
349,,SuperSonicShiba,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
350,,MoonRabit,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
351,,UglyInu,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
352,,WD,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
353,,PolyTools,Token,Polygon,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
354,2021-06-18,ZUMBA MARS,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
355,2021-06-18,plex,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
356,2021-06-18,Hex-Mex,Exchange (DEX),Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
357,,Neptun,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
358,,BitClave,Yield Aggregator,Ethereum,0.0,0.0,0.0,Other,Exploit/Other,
359,2021-06-17,Saiba Neko,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
360,,GoldenDoge,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
361,2021-06-17,Human Protocol,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
362,2021-06-17,Defi Land,Borrowing and Lending,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
363,2021-06-17,BitSpawn Token,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
364,2021-06-17,BitDao,Token,Ethereum,686491.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
365,2021-09-07,Binance-Peg Polygon,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
366,2021-06-17,CosmoKitty,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
367,,CatRocket,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
368,,MoonMiner,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
369,,GoldenShiba,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
370,2021-06-16,DRAGON INU,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
371,2021-06-16,AstroDoge,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
373,,Oyster,Token,Ethereum,0.0,0.0,0.0,Other,Exploit/Other,
374,,FLiK,Token,Ethereum,0.0,0.0,0.0,Other,Exploit/Other,
375,,ICOS,Token,Ethereum,0.0,0.0,0.0,Other,Exploit/Other,
377,,EverLife,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
378,2021-06-15,DOGEMASK,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
379,,ISTARDUST,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
380,2021-06-15,Instadapp,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
381,2021-06-15,LordShiba,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
382,,ANT1GOON,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
383,,Wealthfront,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
384,,ICONFoundation,Other,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
385,,CoinCoin,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
386,2021-06-15,Gigachad Kishu,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
387,,SmartChainScan,Other,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
388,,DTP,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
389,,Virus,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
390,,Karura,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
391,,Uranus Token,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
393,,Tierion,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
394,,Unikoin Gold,Gaming / Metaverse,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
395,,Little Mouse,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
396,,RocketShiba,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
397,,Data Transaction Token,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
399,2021-06-14,SpaceX Token,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
400,,Fuck Thanos,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
401,,Nabox,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
402,,Moonwalk,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
403,,NOVASHIBA.COM,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
404,,Goblin Town,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
405,,Yearn Prometheus,Yield Aggregator,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
406,,HoDooi,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
408,,JamTruAdr,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
409,,SALT,Borrowing and Lending,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
410,,JamTruAdr3,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
411,,JamTruAdr2,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
412,,JamTruAdr4,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
413,,PolySnow,Token,Polygon,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
414,,AL PACINU,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
415,,Zombie Shiba,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
416,,SHIBASWAP,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
417,,Yfi.mobi,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
418,,YUMMYSHIBA,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
419,,Jejudoge V2,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
420,,TravelCake,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
421,,FLUFFYSHIBA,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
422,,Tuckoo Finance,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
423,,AirToken,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
424,,Moonfarm Finance,Yield Aggregator,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
425,,ASG Token,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
426,,Faraland,Gaming / Metaverse,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
427,,PiggyBank,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
428,,Gains Farm,Yield Aggregator,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
429,,Truample,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
432,,Dropil,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
433,,Xfinance,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
434,,IYF.finance,Yield Aggregator,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
435,,Shopin,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
436,,HOTDOGSWAP.ORG,Exchange (DEX),Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
438,,Hisho Inu,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
439,,Paragon,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
440,,CoomRocket,Other,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
441,,EthereumSpacex,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
442,,GamerX,Gaming / Metaverse,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
443,,Green Swap,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
444,,Pluto Rocket Finance,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
445,,ethereum-ultra.com,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
446,,Bat Inu,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
447,,DragonBite,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
449,,Hypernova,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
450,,Gitcoin,Other,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
451,,Hoge Inu,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
452,,Akashi Inu,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
453,,Ethelon Finance,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
454,,MoonDate,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
455,,Ethereum Cate,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
456,,Fisa Inu,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
458,,PugDog Inu,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
459,,Wrapped Ultra Sound Money,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
460,,YisusShiba,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
461,,Supreme Inu,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
462,,Neo Shiba,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
463,,Jejudoge V2,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
464,,GABECOIN,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
465,,Dino Inu,Exchange (DEX),Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
466,,MilitaryDoge,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
467,,Volcano Money,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
468,,Bitboy Inu,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
469,,Crytocurency.Ai,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
470,,Goose Inu,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
471,,Bonu Inu,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
472,,KingAkita,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
473,,DiamondHands,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
474,,EthereumMoon,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
475,,Anonymus Inu,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
476,,DRAGON SWAP,Exchange (DEX),Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
477,,Starlink Token,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
478,,RocketInu,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
479,,Bonny Network,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
480,,Stratos Network,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
481,,uglyinu.io,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
482,,Onlygreen,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
483,,FormationFi,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
484,2021-06-09,Croco Inu,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
485,2021-06-08,Kenshi Inu,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
486,2021-06-06,Shiba Diamond,Exchange (DEX),Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
487,,ANONYMOUS,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
488,2021-06-08,Sansho Inu,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
489,2021-06-08,ghostshiba.xyz,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
490,,Sether,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
491,,padthai.finance,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
492,2020-10-11,Hatch DAO,Other,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2020
493,,Bezop,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
494,,Gladius Token,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
495,,Kore,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
496,,Veritaseum,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
497,,Centra,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
498,,XSwap,Exchange (DEX),Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
499,,sXRP,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
500,,Mosaic,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
501,,Eristica token,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
502,,Ethereum Metamask,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
503,,Shivers,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
505,,PlexCoin,Exchange (DEX),Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
506,,Enigma,Other,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
507,,Titanium BAR,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
508,,ShipChain,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
509,,Yieldby.finance,Yield Aggregator,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
510,,bitqy,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
511,,Mooswap,Borrowing and Lending,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
512,,Dogeta Inu,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
513,,ALPHA WOLF,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
514,,MS,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
515,2021-06-05,NFTDragonBall,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
516,2021-06-08,SHINYSHIBA,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
517,,Bob`s repair,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
518,,Pizza finance,Borrowing and Lending,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
519,,Matcha,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
520,2021-06-07,MoonkeyKong,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
521,,Defi For Inu,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
522,2020-10-26,Santa DAO,Other,Ethereum,203878.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,2020
523,,BlackPool,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
524,,Bunny Token,Token,Binance,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
525,,GasPay,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
527,,Galaxy,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
528,,Musk Inu,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
529,2021-05-03,PORNHUB,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
530,,AMAZON,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
531,,GateFinance,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
533,,Pizza Coin,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
534,,BullMoon,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
535,,JeffBezos,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
536,,CERBERUS,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
537,,Hanzo inu,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
538,,EPIC TRACTOR,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
539,,Ukawa Inu,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
540,,FUTURE,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
541,2021-05-02,WhiteNova,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
542,2021-05-02,Enlighten,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
543,,DogeFinance,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
544,2021-05-02,ACID RAIN,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
545,,Biohazard,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
546,2021-05-02,SPACE GEM,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
547,2021-05-02,Chow Inu,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
548,2021-05-02,KimJongMoon,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
549,2021-05-02,The Doge Space X,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
550,,PolkaRare,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
551,2021-05-02,LODE Finance,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
552,2021-05-02,TrustPad,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
553,2021-05-02,MoonSquirrel,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
554,,Space Inu,Token,Ethereum,0.0,0.0,0.0,Rugpull,Exit Scam/Rugpull,
555,,Captain,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
556,2021-05-02,Polylastic,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
557,,Splashdown Of Dragon,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
558,,The Dragon Godfather,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
559,2021-04-02,SafeAurora,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
560,,gamee.com,Token,Ethereum,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,
561,2021-04-02,ElonFrog,Token,Binance,0.0,0.0,0.0,Honeypot,Exit Scam/Honeypot,2021
